feature,priv_mean_abs_shap,unpriv_mean_abs_shap,difference
fnlwgt_159522_,,0.0,
fnlwgt_159537_,,0.0,
fnlwgt_159542_,,0.0,
fnlwgt_159548_,,0.0,
fnlwgt_159549_,,0.0,
fnlwgt_159550_,,0.0,
fnlwgt_159561_,,0.0,
fnlwgt_159567_,,0.0,
fnlwgt_159574_,,0.0,
fnlwgt_159580_,,0.0,
fnlwgt_159589_,,0.0,
fnlwgt_159603_,,0.0,
fnlwgt_159604_,,0.0,
fnlwgt_159623_,,0.0,
fnlwgt_159641_,,0.0,
fnlwgt_159650_,,0.0,
fnlwgt_159662_,,0.0,
fnlwgt_159670_,,0.0,
fnlwgt_159699_,,0.0,
fnlwgt_159709_,,0.0,
fnlwgt_159715_,,0.0,
fnlwgt_159724_,,0.0,
fnlwgt_159726_,,0.0,
fnlwgt_159732_,,9.869472063836471e-05,
fnlwgt_159737_,,0.0,
fnlwgt_159755_,,0.0,
fnlwgt_159759_,,0.0,
fnlwgt_159768_,,0.0,
fnlwgt_159770_,,0.0,
fnlwgt_159773_,,0.0,
fnlwgt_159782_,,0.0,
fnlwgt_159788_,,0.0,
fnlwgt_159796_,,0.0,
fnlwgt_159816_,,0.0,
fnlwgt_159822_,,0.0,
fnlwgt_159841_,,0.0,
fnlwgt_159849_,,0.0,
fnlwgt_159854_,,0.0,
fnlwgt_159869_,,0.0,
fnlwgt_159876_,,0.0,
fnlwgt_159888_,,0.0,
fnlwgt_159897_,,0.0,
fnlwgt_159908_,,0.0,
fnlwgt_159909_,,0.0,
fnlwgt_159910_,,0.0,
fnlwgt_159911_,,0.0,
fnlwgt_159929_,,0.0,
fnlwgt_159931_,,0.0,
fnlwgt_159937_,,0.0,
fnlwgt_159938_,,0.0,
fnlwgt_159939_,,0.0,
fnlwgt_159960_,,0.0,
fnlwgt_159979_,,0.0,
fnlwgt_160029_,,0.0,
fnlwgt_160033_,,0.0,
fnlwgt_160035_,,0.0019342402455746303,
fnlwgt_160037_,,0.0,
fnlwgt_160045_,,4.5152310203628786e-05,
fnlwgt_160049_,,0.0,
fnlwgt_160061_,,0.0,
fnlwgt_160062_,,0.0,
fnlwgt_160107_,,0.0,
fnlwgt_160118_,,0.0,
fnlwgt_160120_,,0.0,
fnlwgt_160123_,,0.0,
fnlwgt_160131_,,0.0,
fnlwgt_160143_,,0.0,
fnlwgt_160151_,,0.0,
fnlwgt_160155_,,0.0,
fnlwgt_160158_,,0.0,
fnlwgt_160167_,,0.0,
fnlwgt_160173_,,0.0,
fnlwgt_160178_,,0.0,
fnlwgt_160187_,,6.182379381885105e-05,
fnlwgt_160192_,,0.0,
fnlwgt_160216_,,0.0,
fnlwgt_160220_,,0.0,
fnlwgt_160246_,,0.0,
fnlwgt_160261_,,0.0,
fnlwgt_160275_,,0.0,
fnlwgt_160279_,,0.0,
fnlwgt_160300_,,0.0,
fnlwgt_160303_,,0.0,
fnlwgt_160323_,,0.0,
fnlwgt_160339_,,0.0,
fnlwgt_160340_,,0.0,
fnlwgt_160362_,,0.0,
fnlwgt_160369_,,0.0,
fnlwgt_160398_,,0.0,
fnlwgt_160402_,,0.0,
fnlwgt_160440_,,0.0,
fnlwgt_160445_,,0.0,
fnlwgt_160449_,,0.0,
fnlwgt_160456_,,0.0,
fnlwgt_160467_,,0.0,
fnlwgt_160472_,,0.0,
fnlwgt_160474_,,0.0,
fnlwgt_160512_,,0.0,
fnlwgt_160572_,,0.0,
fnlwgt_160574_,,0.0,
fnlwgt_160586_,,0.0,
fnlwgt_160594_,,0.0,
fnlwgt_160614_,,0.0,
fnlwgt_160623_,,0.0,
fnlwgt_160625_,,0.0,
fnlwgt_160631_,,0.0,
fnlwgt_160634_,,0.0,
fnlwgt_160646_,,0.0,
fnlwgt_160647_,,0.0,
fnlwgt_160654_,,0.0,
fnlwgt_160662_,,0.0,
fnlwgt_160674_,,0.0,
fnlwgt_160703_,,0.0,
fnlwgt_160724_,,0.0,
fnlwgt_160728_,,0.0,
fnlwgt_160731_,,0.0,
fnlwgt_160758_,,0.0,
fnlwgt_160776_,,0.0,
fnlwgt_160784_,,0.0,
fnlwgt_160785_,,0.0,
fnlwgt_160786_,,0.0,
fnlwgt_160808_,,0.0,
fnlwgt_160811_,,0.0,
fnlwgt_160815_,,0.0,
fnlwgt_160829_,,0.0,
fnlwgt_160837_,,0.0,
fnlwgt_160893_,,0.0,
fnlwgt_160910_,,0.0,
fnlwgt_160916_,,0.0,
fnlwgt_160920_,,0.0,
fnlwgt_160932_,,0.0,
fnlwgt_160942_,,0.0,
fnlwgt_160943_,,0.0,
fnlwgt_160951_,,0.0,
fnlwgt_160962_,,0.0,
fnlwgt_160968_,,0.0,
fnlwgt_160972_,,0.0,
fnlwgt_160981_,,0.0,
fnlwgt_160984_,,0.0,
fnlwgt_160995_,,0.0,
fnlwgt_161007_,,1.606941790591533e-05,
fnlwgt_161016_,,0.0,
fnlwgt_161018_,,0.0,
fnlwgt_161027_,,9.727636315548249e-05,
fnlwgt_161063_,,0.0,
fnlwgt_161066_,,0.0,
fnlwgt_161075_,,0.0,
fnlwgt_161087_,,0.0023078090497996554,
fnlwgt_161092_,,0.0,
fnlwgt_161097_,,0.0,
fnlwgt_161111_,,0.0,
fnlwgt_161141_,,0.0,
fnlwgt_161153_,,0.0,
fnlwgt_161155_,,0.0,
fnlwgt_161187_,,0.0,
fnlwgt_161198_,,0.0,
fnlwgt_161210_,,0.0,
fnlwgt_161226_,,0.0,
fnlwgt_161235_,,0.0,
fnlwgt_161240_,,0.0,
fnlwgt_161251_,,0.0,
fnlwgt_161259_,,0.0,
fnlwgt_161279_,,0.0,
fnlwgt_161285_,,0.0,
fnlwgt_161290_,,0.0,
fnlwgt_161311_,,0.0,
fnlwgt_161325_,,0.0,
fnlwgt_161334_,,0.0,
fnlwgt_161337_,,0.0,
fnlwgt_161386_,,0.0,
fnlwgt_161387_,,0.0,
fnlwgt_161400_,,0.0,
fnlwgt_161415_,,0.0,
fnlwgt_161438_,,0.0,
fnlwgt_161444_,,0.0,
fnlwgt_161460_,,0.0,
fnlwgt_161463_,,0.0,
fnlwgt_161478_,,0.0,
fnlwgt_161482_,,0.0,
fnlwgt_161508_,,0.0,
fnlwgt_161510_,,0.0,
fnlwgt_161532_,,0.0,
fnlwgt_161538_,,0.0,
fnlwgt_161558_,,0.0,
fnlwgt_161563_,,0.0,
fnlwgt_161572_,,0.0,
fnlwgt_161599_,,0.0,
fnlwgt_161607_,,0.0,
fnlwgt_161631_,,0.0,
fnlwgt_161637_,,0.0,
fnlwgt_161638_,,0.0,
fnlwgt_161662_,,0.0,
fnlwgt_161674_,,0.0,
fnlwgt_161676_,,0.0,
fnlwgt_161683_,,0.0,
fnlwgt_161690_,,0.0,
fnlwgt_161691_,,0.0,
fnlwgt_161708_,,0.0,
fnlwgt_161744_,,0.0,
fnlwgt_161745_,,0.0,
fnlwgt_161765_,,0.0,
fnlwgt_161815_,,0.0,
fnlwgt_161819_,,0.0,
fnlwgt_161838_,,0.0,
fnlwgt_161857_,,0.0,
fnlwgt_161874_,,0.0,
fnlwgt_161922_,,0.0,
fnlwgt_161926_,,0.0,
fnlwgt_161930_,,0.0,
fnlwgt_161942_,,0.0,
fnlwgt_161944_,,0.0,
fnlwgt_161950_,,0.0,
fnlwgt_161954_,,0.0,
fnlwgt_161964_,,0.0,
fnlwgt_161978_,,0.0,
fnlwgt_161981_,,0.0,
fnlwgt_162002_,,0.0,
fnlwgt_162003_,,0.0,
fnlwgt_162028_,,0.0,
fnlwgt_162030_,,0.0,
fnlwgt_162034_,,0.0,
fnlwgt_162094_,,0.0,
fnlwgt_162096_,,0.0,
fnlwgt_162098_,,0.0,
fnlwgt_162104_,,0.0,
fnlwgt_162108_,,0.0,
fnlwgt_162130_,,0.0,
fnlwgt_162136_,,0.0,
fnlwgt_162137_,,0.0,
fnlwgt_162140_,,0.0,
fnlwgt_162160_,,0.0,
fnlwgt_162164_,,0.0,
fnlwgt_162184_,,0.0,
fnlwgt_162187_,,0.0,
fnlwgt_162189_,,0.0,
fnlwgt_162205_,,0.0,
fnlwgt_162228_,,0.0,
fnlwgt_162236_,,0.0,
fnlwgt_162238_,,0.0,
fnlwgt_162245_,,0.0,
fnlwgt_162249_,,0.0,
fnlwgt_162256_,,0.0,
fnlwgt_162282_,,0.0,
fnlwgt_162297_,,0.0,
fnlwgt_162298_,,0.0,
fnlwgt_162301_,,0.0,
fnlwgt_162302_,,0.0,
fnlwgt_162312_,,0.0,
fnlwgt_162322_,,0.0,
fnlwgt_162327_,,0.0,
fnlwgt_162340_,,0.0,
fnlwgt_162343_,,0.0,
fnlwgt_162347_,,0.0,
fnlwgt_162358_,,0.0,
fnlwgt_162381_,,0.0,
fnlwgt_162391_,,0.0,
fnlwgt_162397_,,0.0,
fnlwgt_162404_,,0.0,
fnlwgt_162410_,,0.0,
fnlwgt_162424_,,0.0,
fnlwgt_162432_,,0.0,
fnlwgt_162439_,,0.0,
fnlwgt_162442_,,0.0,
fnlwgt_162494_,,0.0,
fnlwgt_162506_,,0.0,
fnlwgt_162551_,,0.0,
fnlwgt_162566_,,0.0,
fnlwgt_162572_,,0.0,
fnlwgt_162576_,,0.0,
fnlwgt_162593_,,0.0,
fnlwgt_162595_,,0.0,
fnlwgt_162601_,,0.0,
fnlwgt_162604_,,0.0,
fnlwgt_162606_,,0.0,
fnlwgt_162613_,,0.0,
fnlwgt_162621_,,0.0,
fnlwgt_162623_,,0.0,
fnlwgt_162632_,,0.0,
fnlwgt_162643_,,0.0,
fnlwgt_162651_,,0.0,
fnlwgt_162667_,,0.0,
fnlwgt_162678_,,0.0,
fnlwgt_162687_,,0.0,
fnlwgt_162688_,,0.0,
fnlwgt_162741_,,0.0,
fnlwgt_162745_,,0.0,
fnlwgt_162758_,,0.0,
fnlwgt_162814_,,0.0,
fnlwgt_162816_,,0.0,
fnlwgt_162825_,,0.0,
fnlwgt_162834_,,0.0,
fnlwgt_162840_,,0.0,
fnlwgt_162852_,,0.0,
fnlwgt_162856_,,0.0,
fnlwgt_162869_,,0.0,
fnlwgt_162872_,,0.0,
fnlwgt_162882_,,0.0,
fnlwgt_162915_,,0.0,
fnlwgt_162919_,,0.0,
fnlwgt_162923_,,0.0,
fnlwgt_162924_,,0.0,
fnlwgt_162930_,,0.0,
fnlwgt_162943_,,0.0,
fnlwgt_162944_,,0.0,
fnlwgt_162945_,,0.0,
fnlwgt_162947_,,0.0,
fnlwgt_162954_,,0.0,
fnlwgt_162973_,,0.0,
fnlwgt_162988_,,0.0,
fnlwgt_163002_,,0.0,
fnlwgt_163003_,,0.0,
fnlwgt_163015_,,0.0,
fnlwgt_163021_,,0.0,
fnlwgt_163027_,,0.0,
fnlwgt_163039_,,0.0,
fnlwgt_163047_,,0.0,
fnlwgt_163052_,,0.0,
fnlwgt_163053_,,0.0,
fnlwgt_163057_,,0.0,
fnlwgt_163069_,,0.0,
fnlwgt_163083_,,0.0,
fnlwgt_163085_,,0.0,
fnlwgt_163090_,,0.0,
fnlwgt_163101_,,0.0,
fnlwgt_163108_,,0.0,
fnlwgt_163110_,,0.0,
fnlwgt_163113_,,0.0,
fnlwgt_163127_,,0.0,
fnlwgt_163140_,,0.0,
fnlwgt_163167_,,0.0,
fnlwgt_163174_,,0.0,
fnlwgt_163189_,,0.0,
fnlwgt_163199_,,0.0,
fnlwgt_163204_,,0.0,
fnlwgt_163205_,,0.0,
fnlwgt_163212_,,0.0,
fnlwgt_163215_,,0.0,
fnlwgt_163229_,,0.0,
fnlwgt_163237_,,0.0,
fnlwgt_163258_,,0.0,
fnlwgt_163265_,,2.9022770013972463e-05,
fnlwgt_163278_,,0.0,
fnlwgt_163287_,,0.0,
fnlwgt_163290_,,0.0,
fnlwgt_163293_,,0.0,
fnlwgt_163303_,,0.0,
fnlwgt_163320_,,0.0,
fnlwgt_163322_,,0.0,
fnlwgt_163331_,,0.0,
fnlwgt_163332_,,0.0,
fnlwgt_163333_,,0.0,
fnlwgt_163342_,,0.0,
fnlwgt_163346_,,0.0,
fnlwgt_163352_,,0.0,
fnlwgt_163385_,,0.0,
fnlwgt_163392_,,0.0003379560289211892,
fnlwgt_163393_,,0.0,
fnlwgt_163396_,,0.0,
fnlwgt_163434_,,0.00016673068801316478,
fnlwgt_163455_,,0.0,
fnlwgt_163480_,,0.0,
fnlwgt_163494_,,0.0,
fnlwgt_163516_,,0.0,
fnlwgt_163530_,,0.0,
fnlwgt_163557_,,0.0,
fnlwgt_163578_,,0.0,
fnlwgt_163582_,,0.0,
fnlwgt_163594_,,0.0,
fnlwgt_163595_,,0.0,
fnlwgt_163604_,,0.0,
fnlwgt_163620_,,0.0,
fnlwgt_163665_,,0.0,
fnlwgt_163671_,,0.0,
fnlwgt_163678_,,0.0,
fnlwgt_163685_,,0.0,
fnlwgt_163689_,,0.0,
fnlwgt_163708_,,0.0,
fnlwgt_163725_,,0.0,
fnlwgt_163726_,,0.0,
fnlwgt_163729_,,0.0,
fnlwgt_163747_,,0.0,
fnlwgt_163772_,,0.0,
fnlwgt_163787_,,0.0,
fnlwgt_163788_,,0.0,
fnlwgt_163809_,,0.0,
fnlwgt_163814_,,0.0,
fnlwgt_163815_,,0.0,
fnlwgt_163826_,,0.0,
fnlwgt_163836_,,0.0,
fnlwgt_163847_,,0.0,
fnlwgt_163862_,,0.0,
fnlwgt_163870_,,2.0759251545933838e-05,
fnlwgt_163890_,,0.0,
fnlwgt_163894_,,0.0,
fnlwgt_163911_,,0.0,
fnlwgt_163921_,,0.0,
fnlwgt_163942_,,0.0,
fnlwgt_163946_,,0.0,
fnlwgt_163948_,,0.0,
fnlwgt_163965_,,0.0,
fnlwgt_163985_,,0.0,
fnlwgt_163998_,,0.0,
fnlwgt_164018_,,0.0,
fnlwgt_164019_,,0.0,
fnlwgt_164023_,,0.0,
fnlwgt_164040_,,0.0,
fnlwgt_164043_,,0.0,
fnlwgt_164050_,,0.0,
fnlwgt_164065_,,0.0,
fnlwgt_164102_,,0.0,
fnlwgt_164113_,,0.0,
fnlwgt_164123_,,0.0,
fnlwgt_164127_,,0.0,
fnlwgt_164135_,,0.0,
fnlwgt_164156_,,0.0,
fnlwgt_164170_,,0.0,
fnlwgt_164190_,,0.0,
fnlwgt_164197_,,0.0,
fnlwgt_164198_,,0.0,
fnlwgt_164204_,,0.0,
fnlwgt_164210_,,0.0,
fnlwgt_164219_,,0.0,
fnlwgt_164229_,,0.0,
fnlwgt_164231_,,0.0,
fnlwgt_164243_,,0.0,
fnlwgt_164280_,,0.0,
fnlwgt_164300_,,0.0,
fnlwgt_164309_,,0.0,
fnlwgt_164320_,,0.0,
fnlwgt_164332_,,0.0,
fnlwgt_164379_,,0.0,
fnlwgt_164386_,,0.0,
fnlwgt_164395_,,0.0,
fnlwgt_164423_,,0.0,
fnlwgt_164427_,,0.0,
fnlwgt_164441_,,0.0,
fnlwgt_164488_,,0.0,
fnlwgt_164493_,,0.0,
fnlwgt_164507_,,0.0,
fnlwgt_164515_,,0.0,
fnlwgt_164518_,,0.0,
fnlwgt_164526_,,0.0,
fnlwgt_164529_,,0.0,
fnlwgt_164530_,,0.0,
fnlwgt_164552_,,0.0,
fnlwgt_164569_,,0.0,
fnlwgt_164570_,,0.0,
fnlwgt_164574_,,0.0,
fnlwgt_164582_,,0.0,
fnlwgt_164583_,,0.0,
fnlwgt_164585_,,0.0,
fnlwgt_164593_,,0.0,
fnlwgt_164607_,,0.0,
fnlwgt_164647_,,0.0,
fnlwgt_164658_,,0.0,
fnlwgt_164663_,,0.0,
fnlwgt_164678_,,0.0,
fnlwgt_164682_,,0.0,
fnlwgt_164693_,,0.0,
fnlwgt_164707_,,0.0,
fnlwgt_164711_,,0.0,
fnlwgt_164712_,,0.0,
fnlwgt_164733_,,0.0,
fnlwgt_164737_,,0.0,
fnlwgt_164748_,,0.0,
fnlwgt_164749_,,0.0,
fnlwgt_164775_,,0.0,
fnlwgt_164790_,,0.0,
fnlwgt_164799_,,0.0,
fnlwgt_164835_,,0.0,
fnlwgt_164849_,,0.0,
fnlwgt_164857_,,0.0,
fnlwgt_164866_,,0.0,
fnlwgt_164870_,,0.0,
fnlwgt_164876_,,0.0,
fnlwgt_164877_,,0.0,
fnlwgt_164898_,,0.007160025996992237,
fnlwgt_164920_,,0.0,
fnlwgt_164922_,,0.0,
fnlwgt_164924_,,0.0,
fnlwgt_164938_,,0.0013197163980037756,
fnlwgt_164940_,,0.0,
fnlwgt_164964_,,0.0,
fnlwgt_164966_,,0.0,
fnlwgt_164991_,,0.0,
fnlwgt_165001_,,0.0,
fnlwgt_165017_,,0.0,
fnlwgt_165020_,,0.0,
fnlwgt_165030_,,0.0,
fnlwgt_165039_,,0.0,
fnlwgt_165050_,,0.0,
fnlwgt_165054_,,0.0,
fnlwgt_165064_,,0.0,
fnlwgt_165065_,,0.0,
fnlwgt_165082_,,0.0,
fnlwgt_165097_,,0.0,
fnlwgt_165106_,,0.0,
fnlwgt_165107_,,0.0,
fnlwgt_165108_,,0.0,
fnlwgt_165115_,,0.0,
fnlwgt_165134_,,0.0,
fnlwgt_165138_,,0.0,
fnlwgt_165148_,,0.0,
fnlwgt_165152_,,0.0,
fnlwgt_165186_,,0.0,
fnlwgt_165201_,,0.0,
fnlwgt_165209_,,0.0,
fnlwgt_165215_,,0.0,
fnlwgt_165226_,,0.0,
fnlwgt_165232_,,0.0,
fnlwgt_165235_,,0.0,
fnlwgt_165267_,,0.0,
fnlwgt_165278_,,0.0,
fnlwgt_165289_,,0.0,
fnlwgt_165302_,,0.0,
fnlwgt_165304_,,0.0,
fnlwgt_165306_,,0.0,
fnlwgt_165309_,,0.0,
fnlwgt_165310_,,0.0,
fnlwgt_165315_,,0.0,
fnlwgt_165316_,,0.0,
fnlwgt_165346_,,0.0,
fnlwgt_165350_,,0.0,
fnlwgt_165360_,,0.0,
fnlwgt_165365_,,0.0,
fnlwgt_165412_,,0.0,
fnlwgt_165441_,,0.0,
fnlwgt_165466_,,0.0,
fnlwgt_165468_,,0.0,
fnlwgt_165472_,,0.0029641052314923378,
fnlwgt_165474_,,0.0,
fnlwgt_165475_,,0.0,
fnlwgt_165479_,,0.0,
fnlwgt_165484_,,0.0,
fnlwgt_165492_,,0.0,
fnlwgt_165503_,,0.0,
fnlwgt_165505_,,0.0,
fnlwgt_165510_,,0.0,
fnlwgt_165513_,,0.0,
fnlwgt_165517_,,0.0,
fnlwgt_165519_,,0.0,
fnlwgt_165532_,,0.0,
fnlwgt_165599_,,0.0,
fnlwgt_165614_,,0.0,
fnlwgt_165622_,,0.0,
fnlwgt_165630_,,0.0,
fnlwgt_165637_,,0.0,
fnlwgt_165667_,,0.0,
fnlwgt_165673_,,0.0,
fnlwgt_165681_,,0.0,
fnlwgt_165686_,,0.0,
fnlwgt_165694_,,0.0,
fnlwgt_165695_,,0.0,
fnlwgt_165726_,,0.0,
fnlwgt_165737_,,0.0,
fnlwgt_165743_,,0.0,
fnlwgt_165745_,,0.0,
fnlwgt_165754_,,8.753470081615336e-07,
fnlwgt_165767_,,0.0,
fnlwgt_165798_,,0.0,
fnlwgt_165799_,,0.0,
fnlwgt_165804_,,0.0,
fnlwgt_165814_,,0.0,
fnlwgt_165815_,,0.0,
fnlwgt_165822_,,0.0,
fnlwgt_165827_,,0.0,
fnlwgt_165848_,,0.0,
fnlwgt_165881_,,0.0,
fnlwgt_165916_,,0.0,
fnlwgt_165918_,,0.0,
fnlwgt_165922_,,0.0,
fnlwgt_165930_,,0.0,
fnlwgt_165937_,,0.0,
fnlwgt_165949_,,0.0,
fnlwgt_165953_,,0.0,
fnlwgt_165968_,,0.0,
fnlwgt_165982_,,0.0,
fnlwgt_165998_,,0.0,
fnlwgt_166003_,,0.0,
fnlwgt_166018_,,0.0,
fnlwgt_166027_,,0.0,
fnlwgt_166036_,,0.0,
fnlwgt_166039_,,0.0,
fnlwgt_166051_,,0.0,
fnlwgt_166056_,,0.0,
fnlwgt_166083_,,0.0,
fnlwgt_166107_,,0.0,
fnlwgt_166124_,,0.0,
fnlwgt_166149_,,0.0,
fnlwgt_166153_,,0.0,
fnlwgt_166181_,,0.0,
fnlwgt_166187_,,0.0,
fnlwgt_166193_,,0.0,
fnlwgt_166210_,,3.074382262650243e-05,
fnlwgt_166220_,,0.0,
fnlwgt_166235_,,0.0,
fnlwgt_166242_,,0.0,
fnlwgt_166253_,,0.0,
fnlwgt_166290_,,0.0,
fnlwgt_166295_,,0.0,
fnlwgt_166304_,,0.0,
fnlwgt_166320_,,0.0,
fnlwgt_166327_,,0.0,
fnlwgt_166330_,,0.0,
fnlwgt_166339_,,0.0,
fnlwgt_166343_,,1.176376037700199e-05,
fnlwgt_166350_,,0.0,
fnlwgt_166368_,,0.0,
fnlwgt_166371_,,0.0,
fnlwgt_166386_,,0.0,
fnlwgt_166398_,,0.0,
fnlwgt_166415_,,0.0,
fnlwgt_166416_,,0.00022352716941771464,
fnlwgt_166419_,,0.0,
fnlwgt_166425_,,0.0,
fnlwgt_166459_,,0.0,
fnlwgt_166461_,,0.0,
fnlwgt_166481_,,0.0,
fnlwgt_166497_,,0.0,
fnlwgt_166502_,,0.0,
fnlwgt_166509_,,0.0,
fnlwgt_166517_,,0.0,
fnlwgt_166527_,,0.0,
fnlwgt_166545_,,0.0,
fnlwgt_166546_,,0.0,
fnlwgt_166549_,,0.0,
fnlwgt_166565_,,0.0,
fnlwgt_166585_,,0.0,
fnlwgt_166597_,,0.0,
fnlwgt_166606_,,0.0,
fnlwgt_166626_,,0.0,
fnlwgt_166634_,,0.0,
fnlwgt_166636_,,0.0,
fnlwgt_166662_,,0.0,
fnlwgt_166666_,,0.0,
fnlwgt_166697_,,0.0,
fnlwgt_166704_,,0.0,
fnlwgt_166715_,,0.0,
fnlwgt_166740_,,0.0,
fnlwgt_166744_,,0.0,
fnlwgt_166758_,,0.0,
fnlwgt_166759_,,0.0,
fnlwgt_166774_,,0.0,
fnlwgt_166789_,,0.0,
fnlwgt_166809_,,0.0,
fnlwgt_166813_,,0.0005167880123565506,
fnlwgt_166851_,,0.0,
fnlwgt_166855_,,0.0,
fnlwgt_166857_,,0.0,
fnlwgt_166863_,,0.0,
fnlwgt_166880_,,0.0,
fnlwgt_166889_,,0.0,
fnlwgt_166893_,,0.0,
fnlwgt_166894_,,0.0,
fnlwgt_166929_,,0.0,
fnlwgt_166934_,,0.0,
fnlwgt_166961_,,0.0,
fnlwgt_166971_,,0.0,
fnlwgt_166988_,,0.0,
fnlwgt_167005_,,0.0,
fnlwgt_167009_,,0.0,
fnlwgt_167031_,,0.0,
fnlwgt_167033_,,0.0,
fnlwgt_167049_,,0.0,
fnlwgt_167062_,,0.0,
fnlwgt_167063_,,0.0,
fnlwgt_167065_,,0.0,
fnlwgt_167081_,,0.0,
fnlwgt_167087_,,0.0,
fnlwgt_167094_,,0.0,
fnlwgt_167098_,,0.0,
fnlwgt_167106_,,0.0,
fnlwgt_167138_,,0.0,
fnlwgt_167140_,,0.0,
fnlwgt_167147_,,0.0,
fnlwgt_167149_,,0.0,
fnlwgt_167159_,,0.0,
fnlwgt_167170_,,0.0,
fnlwgt_167187_,,0.007206176170014911,
fnlwgt_167261_,,0.0,
fnlwgt_167265_,,0.0,
fnlwgt_167280_,,0.0,
fnlwgt_167281_,,0.0,
fnlwgt_167284_,,0.0,
fnlwgt_167298_,,0.0,
fnlwgt_167309_,,0.0,
fnlwgt_167319_,,0.0,
fnlwgt_167334_,,0.0,
fnlwgt_167336_,,0.0,
fnlwgt_167347_,,0.0,
fnlwgt_167350_,,0.0,
fnlwgt_167358_,,0.0,
fnlwgt_167380_,,0.0,
fnlwgt_167381_,,0.0004263703214503078,
fnlwgt_167396_,,0.0,
fnlwgt_167405_,,0.0,
fnlwgt_167410_,,0.0,
fnlwgt_167414_,,0.0,
fnlwgt_167415_,,0.0,
fnlwgt_167424_,,0.0,
fnlwgt_167428_,,0.0,
fnlwgt_167440_,,0.0,
fnlwgt_167474_,,0.0,
fnlwgt_167476_,,0.0,
fnlwgt_167482_,,0.0,
fnlwgt_167497_,,0.0,
fnlwgt_167501_,,0.0,
fnlwgt_167515_,,0.0,
fnlwgt_167523_,,0.00018058321921724123,
fnlwgt_167527_,,0.0,
fnlwgt_167531_,,0.0,
fnlwgt_167536_,,0.0,
fnlwgt_167537_,,0.0,
fnlwgt_167544_,,0.0,
fnlwgt_167552_,,0.0,
fnlwgt_167558_,,0.0,
fnlwgt_167581_,,0.0,
fnlwgt_167599_,,0.0,
fnlwgt_167613_,,0.0,
fnlwgt_167615_,,0.0,
fnlwgt_167617_,,0.0,
fnlwgt_167651_,,0.0,
fnlwgt_167652_,,0.0,
fnlwgt_167658_,,0.0,
fnlwgt_167670_,,0.0,
fnlwgt_167678_,,0.0,
fnlwgt_167687_,,0.0,
fnlwgt_167691_,,0.0,
fnlwgt_167692_,,0.0,
fnlwgt_167711_,,0.0,
fnlwgt_167716_,,0.0,
fnlwgt_167725_,,0.0,
fnlwgt_167728_,,0.0,
fnlwgt_167735_,,0.0,
fnlwgt_167737_,,0.0,
fnlwgt_167749_,,0.0,
fnlwgt_167761_,,0.0,
fnlwgt_167770_,,0.0,
fnlwgt_167771_,,0.0,
fnlwgt_167777_,,0.0,
fnlwgt_167781_,,0.0,
fnlwgt_167787_,,0.0,
fnlwgt_167790_,,0.0,
fnlwgt_167793_,,0.0,
fnlwgt_167794_,,0.0,
fnlwgt_167816_,,0.0,
fnlwgt_167826_,,0.0,
fnlwgt_167832_,,0.00013735182511124722,
fnlwgt_167835_,,0.0,
fnlwgt_167848_,,0.0,
fnlwgt_167851_,,0.0,
fnlwgt_167859_,,0.0,
fnlwgt_167864_,,0.00016249168745049327,
fnlwgt_167868_,,0.0,
fnlwgt_167878_,,0.0,
fnlwgt_167882_,,0.0,
fnlwgt_167886_,,0.0,
fnlwgt_167889_,,0.0,
fnlwgt_167893_,,0.0,
fnlwgt_167915_,,0.0,
fnlwgt_167918_,,0.0,
fnlwgt_167919_,,0.0,
fnlwgt_167939_,,0.0,
fnlwgt_167955_,,0.0,
fnlwgt_167963_,,0.0,
fnlwgt_167967_,,0.0,
fnlwgt_167979_,,0.0,
fnlwgt_167987_,,0.0,
fnlwgt_167990_,,0.0,
fnlwgt_167999_,,0.0,
fnlwgt_168001_,,0.0,
fnlwgt_168009_,,0.0,
fnlwgt_168015_,,0.0,
fnlwgt_168030_,,0.0,
fnlwgt_168038_,,0.0,
fnlwgt_168048_,,0.0,
fnlwgt_168055_,,0.0,
fnlwgt_168071_,,0.0,
fnlwgt_168098_,,0.0,
fnlwgt_168103_,,0.0,
fnlwgt_168107_,,0.0,
fnlwgt_168109_,,0.0,
fnlwgt_168138_,,0.0,
fnlwgt_168139_,,0.0,
fnlwgt_168165_,,0.0,
fnlwgt_168187_,,0.0,
fnlwgt_168191_,,0.0,
fnlwgt_168195_,,0.0,
fnlwgt_168203_,,0.0,
fnlwgt_168211_,,0.0,
fnlwgt_168212_,,0.0,
fnlwgt_168216_,,0.0,
fnlwgt_168221_,,0.0,
fnlwgt_168223_,,0.0,
fnlwgt_168232_,,0.0,
fnlwgt_168262_,,0.0,
fnlwgt_168276_,,0.0,
fnlwgt_168283_,,0.0,
fnlwgt_168288_,,0.0,
fnlwgt_168293_,,0.0,
fnlwgt_168294_,,0.0,
fnlwgt_168312_,,0.0,
fnlwgt_168322_,,0.0,
fnlwgt_168324_,,0.0,
fnlwgt_168334_,,0.0,
fnlwgt_168337_,,0.0,
fnlwgt_168340_,,0.0,
fnlwgt_168355_,,0.0,
fnlwgt_168370_,,0.0,
fnlwgt_168381_,,0.0,
fnlwgt_168387_,,0.0,
fnlwgt_168403_,,0.0,
